Ciclo,X_max_Atual,Duration_max,Corrente_A_mean,Corrente_A_std,Corrente_A_max,Corrente_A_min,Corrente_A_median,Volt_A_mean,Volt_A_std,Volt_A_max,Volt_A_min,Fbk_Vel_mean,Fbk_Vel_std,Fbk_Vel_max,Fbk_Vel_min,Ciclo_Relativo,Distancia_Ref
155,190.0,0.299,-0.2683166666666667,0.4457369951405767,0.05,-1.48,-0.01,12.90875,0.19836376804780717,13.54,12.33,-0.6237333333333334,1.3626429179203503,0.21,-4.77,-1645.0,0.0
156,190.0,0.299,-0.2997166666666667,0.47077255412610836,0.05,-1.55,-0.01,12.901,0.20539225065155667,13.6,11.36,-0.6363833333333333,1.376170469694187,0.21,-4.78,-1644.0,0.0
157,190.0,0.299,-0.3053,0.47423173262345614,0.05,-1.57,-0.01,12.901333333333334,0.19464849245476776,13.63,12.34,-0.6146166666666666,1.3519527161233402,0.21,-4.78,-1643.0,0.0
158,190.0,0.299,-0.3100333333333333,0.47854118771127313,0.05,-1.57,-0.01,12.900583333333334,0.1949628440836289,13.63,12.32,-0.6577833333333334,1.4012902186379181,0.21,-4.78,-1642.0,0.0
159,190.0,0.299,-0.28646666666666665,0.46180221346679046,0.05,-1.53,-0.01,12.90395,0.1969684198817626,13.58,12.33,-0.64685,1.388712274183333,0.21,-4.77,-1641.0,0.0
160,190.0,0.299,-0.27709999999999996,0.45425451964108976,0.05,-1.5,-0.01,12.906516666666667,0.19592092299957214,13.54,12.21,-0.6412666666666667,1.382378872741439,0.21,-4.77,-1640.0,0.0
161,190.0,0.299,-0.2722,0.4502514526547317,0.05,-1.49,0.0,12.908333333333333,0.1979170891539901,13.61,12.21,-0.6468833333333334,1.389463493963522,0.21,-4.77,-1639.0,0.0
162,190.0,0.299,-0.29641666666666666,0.4685821968244813,0.06,-1.55,-0.01,12.903383333333334,0.19417662232269514,13.62,12.32,-0.6341,1.3733398318781258,0.21,-4.77,-1638.0,0.0
163,190.0,0.299,-0.28275,0.4584876833237719,0.05,-1.52,-0.0,12.905,0.19638043553037401,13.53,12.18,-0.5712333333333334,1.3167654553220314,0.21,-4.77,-1637.0,0.0
164,190.0,0.299,-0.3036,0.47437477347506163,0.05,-1.57,-0.01,12.896550000000001,0.21421502661900818,13.62,10.93,-0.63465,1.3739788598612335,0.21,-4.77,-1636.0,0.0
165,190.0,0.299,-0.3151,0.4823277482804288,0.05,-1.58,-0.01,12.896883333333333,0.20954466827439405,13.63,11.2,-0.6570166666666666,1.4003601729837294,0.21,-4.78,-1635.0,0.0
166,190.0,0.299,-0.32461666666666666,0.4902054215473476,0.06,-1.61,-0.01,12.896916666666668,0.20015935151495506,13.64,12.27,-0.6332,1.3726945194541877,0.21,-4.78,-1634.0,0.0
167,190.0,0.299,-0.28023333333333333,0.4552725198542588,0.05,-1.51,-0.01,12.9001,0.204094130301124,13.6,11.17,-0.56775,1.316513115064523,0.21,-4.77,-1633.0,0.0
168,190.0,0.299,-0.43090000000000006,0.555050139863903,0.05,-1.78,-0.01,12.867116666666668,0.2254489560303653,13.63,12.21,-0.6561833333333333,1.3983035033692721,0.21,-4.77,-1632.0,0.0
169,190.0,0.299,-0.31965,0.48621640053263493,0.05,-1.6,-0.01,12.896466666666667,0.20426303598220996,13.68,11.84,-0.6333166666666666,1.372763988456219,0.21,-4.78,-1631.0,0.0
170,190.0,0.299,-0.42091666666666666,0.5511441973440334,0.05,-1.76,-0.01,12.867416666666667,0.2217395780105936,13.65,12.2,-0.5781833333333334,1.318845121237482,0.21,-4.77,-1630.0,0.0
171,190.0,0.299,-0.41665,0.5477663956533034,0.05,-1.76,-0.01,12.863883333333334,0.22511674520236596,13.66,12.22,-0.6611166666666667,1.4038130472068098,0.21,-4.77,-1629.0,0.0
172,190.0,0.299,-0.29265,0.4659015467371693,0.05,-1.55,0.0,12.904033333333333,0.19841037443480963,13.58,12.32,-0.6185166666666667,1.3559626436128978,0.21,-4.77,-1628.0,0.0
173,190.0,0.299,-0.4046166666666667,0.5426194918268291,0.05,-1.75,-0.01,12.87185,0.21975569414355256,13.67,12.07,-0.6529166666666667,1.3947071400116782,0.21,-4.77,-1627.0,0.0
174,190.0,0.299,-0.43715000000000004,0.558882779094102,0.05,-1.8,-0.01,12.861283333333335,0.22576197015330499,13.66,12.15,-0.6540166666666667,1.3956493452441263,0.21,-4.77,-1626.0,0.0
175,190.0,0.299,-0.40388333333333337,0.5408218130259078,0.05,-1.75,-0.01,12.870933333333333,0.21842308324529086,13.65,12.22,-0.5768333333333334,1.3185970331309937,0.21,-4.77,-1625.0,0.0
176,190.0,0.299,-0.43146666666666667,0.5562354225485091,0.05,-1.79,-0.01,12.862566666666666,0.23427737556877826,13.67,11.12,-0.65315,1.394651569090027,0.21,-4.77,-1624.0,0.0
177,190.0,0.299,-0.40650000000000003,0.5426113973624026,0.05,-1.75,-0.01,12.870533333333334,0.2228740383052127,13.63,11.52,-0.6637,1.4069794936289894,0.21,-4.77,-1623.0,0.0
178,190.0,0.299,-0.4274,0.5547851394172312,0.05,-1.78,-0.01,12.866200000000001,0.22324939825907,13.65,12.27,-0.6635833333333333,1.4069323927082074,0.21,-4.77,-1622.0,0.0
179,190.0,0.299,-0.4242333333333333,0.5520652488192063,0.05,-1.78,-0.01,12.864616666666667,0.23044021106065288,13.66,11.38,-0.6569166666666666,1.3989606181283338,0.21,-4.77,-1621.0,0.0
180,190.0,0.299,-0.28683333333333333,0.4613603738364038,0.05,-1.53,-0.01,12.905650000000001,0.1967360820404508,13.58,12.33,-0.57275,1.3174325986250175,0.21,-4.77,-1620.0,0.0
181,190.0,0.299,-0.3972,0.5369910853166147,0.06,-1.74,-0.01,12.874216666666667,0.21833881802063135,13.64,11.93,-0.65495,1.3972332537706091,0.21,-4.77,-1619.0,0.0
182,190.0,0.299,-0.28423333333333334,0.4589809561253041,0.05,-1.5,-0.01,12.905566666666667,0.19066445336905274,13.55,12.3,-0.5968666666666667,1.333428125734463,0.21,-4.77,-1618.0,0.0
183,190.0,0.299,-0.40915,0.5433705274028795,0.05,-1.75,-0.01,12.866433333333335,0.24704317322677133,13.68,10.21,-0.6725833333333333,1.417276124264278,0.21,-4.77,-1617.0,0.0
184,190.0,0.299,-0.41295000000000004,0.5472869471348403,0.05,-1.76,-0.01,12.871183333333333,0.218027505246386,13.64,12.26,-0.658,1.400742111920265,0.21,-4.77,-1616.0,0.0
185,190.0,0.299,-0.27863333333333334,0.4557912991741874,0.05,-1.51,-0.01,12.905166666666668,0.19375553558071426,13.55,12.29,-0.5721333333333333,1.3170169595244452,0.21,-4.77,-1615.0,0.0
186,190.0,0.299,-0.2954,0.4670986425833111,0.05,-1.54,-0.01,12.8985,0.19622927035547108,13.62,12.35,-0.5675666666666667,1.3169388591807356,0.21,-4.77,-1614.0,0.0
187,190.0,0.299,-0.2891833333333333,0.4630141861936664,0.05,-1.52,0.0,12.902883333333333,0.1947015687927854,13.55,12.19,-0.66115,1.4053260878488834,0.21,-4.77,-1613.0,0.0
188,190.0,0.299,-0.29155000000000003,0.46382718433508596,0.05,-1.53,-0.01,12.902183333333333,0.19874161644137955,13.58,11.88,-0.5696833333333333,1.3168155039746716,0.21,-4.77,-1612.0,0.0
189,190.0,0.299,-0.4289166666666667,0.5538223467037083,0.05,-1.78,-0.01,12.86355,0.24746912085408568,13.64,10.21,-0.6569333333333334,1.399051644768736,0.21,-4.77,-1611.0,0.0
190,190.0,0.299,-0.2794166666666667,0.45492206276923136,0.05,-1.5,-0.01,12.905983333333333,0.19699080016031587,13.55,11.97,-0.6366166666666666,1.3765834602718587,0.21,-4.77,-1610.0,0.0
191,190.0,0.299,-0.42758333333333337,0.5547900320737293,0.05,-1.78,-0.01,12.86415,0.22204079435379004,13.66,12.27,-0.5861166666666667,1.323787032179459,0.21,-4.77,-1609.0,0.0
192,190.0,0.299,-0.29695,0.4667822550426531,0.05,-1.54,-0.01,12.900316666666667,0.19901611009082115,13.58,11.96,-0.6293500000000001,1.368316323113982,0.21,-4.77,-1608.0,0.0
193,190.0,0.299,-0.28873333333333334,0.4619585895434537,0.05,-1.52,-0.01,12.900033333333335,0.1982915314411857,13.54,12.28,-0.6400166666666667,1.3809817827168762,0.21,-4.77,-1607.0,0.0
194,190.0,0.299,-0.4383666666666666,0.558554955475316,0.05,-1.8,-0.01,12.857666666666667,0.23239097407230078,13.63,11.33,-0.67585,1.4206393999444253,0.21,-4.77,-1606.0,0.0
195,190.0,0.299,-0.28385,0.45893614094895085,0.05,-1.52,-0.01,12.905850000000001,0.1958891653678512,13.57,12.19,-0.63795,1.3782226938427034,0.21,-4.77,-1605.0,0.0
196,190.0,0.299,-0.40790000000000004,0.542467241265692,0.05,-1.77,-0.01,12.868933333333334,0.21572689302954684,13.63,12.17,-0.5958333333333333,1.3321016466034774,0.21,-4.77,-1604.0,0.0
197,190.0,0.299,-0.41686666666666666,0.5472070676142324,0.05,-1.77,-0.01,12.869433333333333,0.22519591668228203,13.66,11.96,-0.6505666666666666,1.3916658729950186,0.21,-4.77,-1603.0,0.0
198,190.0,0.299,-0.4290333333333334,0.5560534067943191,0.05,-1.78,-0.01,12.86345,0.2203304488213,13.66,12.13,-0.6544166666666666,1.3962111835860802,0.21,-4.77,-1602.0,0.0
199,190.0,0.299,-0.41941666666666666,0.5492038490718004,0.05,-1.77,-0.01,12.868316666666669,0.22113986023599788,13.65,12.16,-0.6560333333333334,1.3979897082105655,0.21,-4.77,-1601.0,0.0
200,190.0,0.299,-0.41819999999999996,0.5490292784369231,0.05,-1.77,-0.01,12.8628,0.24502085359787304,13.64,10.19,-0.6552833333333333,1.397123536657858,0.21,-4.77,-1600.0,0.0
201,190.0,0.299,-0.427,0.5535485766499499,0.05,-1.79,-0.01,12.862716666666667,0.22406128362628022,13.61,11.83,-0.5768333333333334,1.3183455657021668,0.21,-4.77,-1599.0,0.0
202,190.0,0.299,-0.39645,0.536860561913641,0.05,-1.75,-0.01,12.872666666666667,0.2169292959036579,13.64,12.22,-0.6524666666666668,1.3945729232585988,0.21,-4.77,-1598.0,0.0
203,190.0,0.299,-0.4008333333333333,0.5391813236025135,0.06,-1.74,-0.01,12.86875,0.23801896117003313,13.65,10.38,-0.5755666666666667,1.318132188489749,0.21,-4.77,-1597.0,0.0
204,190.0,0.299,-0.4076,0.5424306022559688,0.05,-1.74,-0.01,12.868783333333335,0.24254841980273423,13.64,10.25,-0.6522,1.3939500186247857,0.21,-4.77,-1596.0,0.0
205,190.0,0.299,-0.4404833333333334,0.5612904875444639,0.05,-1.8,-0.01,12.859499999999999,0.22767552255923815,13.64,11.96,-0.6524166666666666,1.3938804938399139,0.21,-4.77,-1595.0,0.0
206,190.0,0.299,-0.40423333333333333,0.5400282057391805,0.04,-1.75,-0.01,12.869900000000001,0.21989295468294945,13.66,11.88,-0.5811333333333334,1.3209502507022255,0.21,-4.77,-1594.0,0.0
207,190.0,0.299,-0.42885,0.5543323173242292,0.05,-1.79,-0.01,12.864583333333334,0.2276661580503907,13.68,12.17,-0.6552666666666667,1.397199534708102,0.21,-4.77,-1593.0,0.0
208,190.0,0.299,-0.39013333333333333,0.5330182889759605,0.05,-1.72,-0.01,12.876133333333334,0.21897251843234475,13.66,11.97,-0.6545,1.3965881691430433,0.21,-4.77,-1592.0,0.0
209,190.0,0.299,-0.38871666666666665,0.532015589403013,0.05,-1.73,-0.01,12.873316666666668,0.22465889496605104,13.62,11.14,-0.6542333333333333,1.3966136288427575,0.21,-4.77,-1591.0,0.0
210,190.0,0.299,-0.39003333333333334,0.5335511161498933,0.05,-1.72,-0.01,12.878066666666667,0.2180370667869199,13.68,12.03,-0.65525,1.3975031171476495,0.21,-4.77,-1590.0,0.0
211,190.0,0.299,-0.40641666666666665,0.5429717828615609,0.05,-1.76,-0.01,12.872016666666667,0.21853457848177926,13.65,12.21,-0.6574833333333333,1.399919804424616,0.21,-4.77,-1589.0,0.0
212,190.0,0.299,-0.39493333333333336,0.5355339920583679,0.05,-1.73,-0.01,12.873166666666668,0.21614617933308322,13.68,12.25,-0.6001666666666667,1.3361994688630412,0.21,-4.77,-1588.0,0.0
213,190.0,0.299,-0.405,0.5424017571046242,0.06,-1.74,-0.01,12.870083333333334,0.22216981215114467,13.67,11.98,-0.6596500000000001,1.402493145272933,0.21,-4.77,-1587.0,0.0
214,190.0,0.299,-0.4156666666666667,0.548222706372017,0.05,-1.77,-0.01,12.864116666666668,0.2475217122846181,13.63,10.1,-0.6603833333333333,1.4031261375890376,0.21,-4.77,-1586.0,0.0
215,190.0,0.299,-0.3932333333333333,0.5338975775005826,0.05,-1.73,-0.01,12.872050000000002,0.22929731703474382,13.66,11.07,-0.6407,1.3805234218212288,0.21,-4.77,-1585.0,0.0
216,190.0,0.299,-0.4162666666666667,0.5472371604144342,0.05,-1.78,-0.01,12.865050000000002,0.2245105918282485,13.67,12.25,-0.6817666666666666,1.4272639382648684,0.21,-4.77,-1584.0,0.0
217,190.0,0.299,-0.384,0.5306178085633841,0.05,-1.72,-0.01,12.8786,0.2137393604143045,13.68,12.24,-0.6563333333333333,1.3991077131075427,0.21,-4.78,-1583.0,0.0
218,190.0,0.299,-0.3972333333333333,0.5377005505163616,0.05,-1.74,-0.01,12.873233333333333,0.2170962079233878,13.63,12.23,-0.5779,1.3190388024127457,0.21,-4.77,-1582.0,0.0
219,190.0,0.299,-0.39458333333333334,0.5368816407886522,0.05,-1.73,-0.01,12.87445,0.21746075385176,13.65,12.23,-0.6579166666666667,1.4007449102393672,0.21,-4.77,-1581.0,0.0
220,190.0,0.299,-0.4119666666666667,0.5454398591554174,0.05,-1.77,-0.01,12.865083333333333,0.23159026275996905,13.64,10.98,-0.6168666666666667,1.3532249918940678,0.21,-4.77,-1580.0,0.0
221,190.0,0.299,-0.4066666666666667,0.5426106025492748,0.05,-1.76,-0.01,12.869250000000001,0.2183844250287978,13.63,12.19,-0.5744666666666667,1.3173996933893906,0.21,-4.77,-1579.0,0.0
222,190.0,0.299,-0.40093333333333336,0.5400319617903625,0.05,-1.74,-0.01,12.872533333333335,0.22118496076135255,13.65,11.62,-0.6642,1.4079418289318961,0.21,-4.77,-1578.0,0.0
223,190.0,0.299,-0.27868333333333334,0.4545251238408718,0.05,-1.51,-0.01,12.905716666666667,0.19549556836658039,13.56,12.32,-0.6328499999999999,1.3724752060244725,0.21,-4.77,-1577.0,0.0
224,190.0,0.299,-0.3990166666666667,0.5388798742952113,0.05,-1.75,-0.01,12.873333333333333,0.2171477472346981,13.65,12.22,-0.6556833333333333,1.398043421620653,0.21,-4.77,-1576.0,0.0
225,190.0,0.299,-0.40208333333333335,0.5402749189399919,0.05,-1.75,-0.01,12.86625,0.2395664646501583,13.63,10.32,-0.6401333333333333,1.3797189409981794,0.21,-4.77,-1575.0,0.0
226,190.0,0.299,-0.40751666666666664,0.5429026049421546,0.05,-1.75,-0.01,12.872533333333335,0.21932872749991827,13.66,12.23,-0.6552,1.397184610108679,0.21,-4.77,-1574.0,0.0
227,190.0,0.299,-0.39886666666666665,0.5379026687272791,0.05,-1.73,-0.01,12.87115,0.2249233091336977,13.64,11.48,-0.6556333333333333,1.3977730674668842,0.21,-4.77,-1573.0,0.0
228,190.0,0.299,-0.39893333333333336,0.5380781315772754,0.05,-1.75,-0.01,12.870816666666666,0.2214208927400296,13.64,11.97,-0.6580833333333334,1.400851694090759,0.21,-4.77,-1572.0,0.0
229,190.0,0.299,-0.4039,0.5415726712674606,0.06,-1.75,-0.01,12.871033333333333,0.2236499445973971,13.66,12.08,-0.6620333333333334,1.4050834963119583,0.21,-4.77,-1571.0,0.0
230,190.0,0.299,-0.42771666666666663,0.5537749822269479,0.05,-1.79,-0.01,12.8607,0.23058431258149695,13.66,12.2,-0.6521666666666667,1.3936144520480376,0.21,-4.77,-1570.0,0.0
231,190.0,0.299,-0.4229833333333333,0.5508650956858349,0.06,-1.79,-0.01,12.867533333333334,0.22274036681130188,13.64,12.19,-0.6544666666666666,1.3963271816516558,0.21,-4.77,-1569.0,0.0
232,190.0,0.299,-0.4019333333333333,0.5405425416076903,0.05,-1.74,-0.01,12.874266666666667,0.214438262684299,13.63,12.13,-0.6601333333333333,1.4033389645072918,0.21,-4.77,-1568.0,0.0
233,190.0,0.299,-0.38925000000000004,0.5324949348046933,0.05,-1.72,-0.01,12.878366666666667,0.2143499678954598,13.61,12.21,-0.67635,1.4217571874268833,0.21,-4.77,-1567.0,0.0
234,190.0,0.299,-0.3824666666666667,0.5279322269787039,0.05,-1.72,-0.01,12.874516666666667,0.22542284449508512,13.67,11.09,-0.6549,1.3973794899972982,0.21,-4.77,-1566.0,0.0
235,190.0,0.299,-0.3824166666666666,0.5280363279753186,0.05,-1.71,-0.01,12.876683333333334,0.23264071561062022,13.68,10.46,-0.6076333333333334,1.3441184805310373,0.21,-4.78,-1565.0,0.0
236,190.0,0.299,-0.2836666666666666,0.4591273084499509,0.06,-1.53,-0.0,12.90435,0.19427682132850985,13.55,12.26,-0.6289166666666667,1.3674105744755432,0.21,-4.77,-1564.0,0.0
237,190.0,0.299,-0.41496666666666665,0.5467457212407311,0.05,-1.76,-0.01,12.86705,0.2284208637252176,13.7,12.05,-0.6041833333333333,1.3397145435324929,0.21,-4.77,-1563.0,0.0
238,190.0,0.299,-0.4037833333333333,0.5409253060266783,0.05,-1.75,-0.01,12.8719,0.2228321047594319,13.66,11.98,-0.64825,1.3892891388592414,0.21,-4.77,-1562.0,0.0
239,190.0,0.299,-0.39886666666666665,0.538259777619097,0.06,-1.75,-0.01,12.8732,0.21683585877205797,13.65,12.21,-0.6475666666666667,1.388307509808931,0.21,-4.77,-1561.0,0.0
240,190.0,0.299,-0.39098333333333335,0.5336583036275241,0.06,-1.73,-0.01,12.875833333333333,0.22822309668097407,13.64,11.09,-0.6391,1.378797420657589,0.21,-4.77,-1560.0,0.0
241,190.0,0.299,-0.41235,0.5452884955742936,0.05,-1.77,-0.01,12.867966666666668,0.22554670858119227,13.68,11.75,-0.6500499999999999,1.3910909582975133,0.21,-4.77,-1559.0,0.0
242,190.0,0.299,-0.4195333333333333,0.5481973331587444,0.06,-1.76,-0.01,12.86765,0.23411249133197323,13.67,10.95,-0.6501166666666667,1.3910609514587582,0.21,-4.77,-1558.0,0.0
243,190.0,0.299,-0.3927,0.5336872493638535,0.05,-1.73,-0.01,12.873800000000001,0.22480760091475477,13.68,11.87,-0.6397666666666667,1.3793510410260046,0.21,-4.77,-1557.0,0.0
244,190.0,0.299,-0.41425,0.5469802706931447,0.05,-1.76,-0.01,12.872166666666667,0.22285438972699076,13.66,11.45,-0.6682166666666667,1.4122609962721273,0.21,-4.77,-1556.0,0.0
245,190.0,0.299,-0.4192,0.5502738975005542,0.05,-1.78,-0.01,12.867933333333333,0.22151111524974765,13.64,12.26,-0.6545,1.396088173067267,0.21,-4.77,-1555.0,0.0
246,190.0,0.299,-0.4204833333333333,0.5503636069806066,0.05,-1.77,-0.01,12.868916666666667,0.22709678106225495,13.65,12.01,-0.6592,1.4018616384730598,0.21,-4.77,-1554.0,0.0
247,190.0,0.299,-0.42696666666666666,0.55390506128495,0.05,-1.77,-0.01,12.8634,0.22702130102378174,13.64,12.08,-0.6080833333333334,1.3438930664350643,0.21,-4.77,-1553.0,0.0
248,190.0,0.299,-0.42273333333333335,0.5510471399735332,0.05,-1.78,-0.01,12.866200000000001,0.22660275376384081,13.64,12.19,-0.6893666666666667,1.4355516755743398,0.21,-4.77,-1552.0,0.0
249,190.0,0.299,-0.40848333333333336,0.5438245197082865,0.05,-1.76,-0.01,12.872116666666667,0.2180250243457318,13.62,12.22,-0.6823,1.4284485121697132,0.21,-4.77,-1551.0,0.0
250,190.0,0.299,-0.40081666666666665,0.5400530176059238,0.05,-1.74,-0.01,12.87575,0.21672267693490246,13.67,12.23,-0.6550166666666667,1.397123206860249,0.21,-4.77,-1550.0,0.0
251,190.0,0.299,-0.3893666666666667,0.5341724120842839,0.05,-1.73,-0.01,12.876683333333334,0.21821976575423416,13.65,12.22,-0.6536166666666667,1.3954681312129416,0.21,-4.77,-1549.0,0.0
252,190.0,0.299,-0.4022666666666667,0.5390502334159578,0.05,-1.75,-0.01,12.871066666666668,0.24158394032425456,13.64,10.27,-0.6541833333333333,1.3963751067628165,0.21,-4.77,-1548.0,0.0
253,190.0,0.299,-0.4076,0.543582907471797,0.05,-1.76,-0.01,12.871183333333333,0.21982182735538297,13.65,12.01,-0.6044666666666667,1.3401442808063062,0.21,-4.77,-1547.0,0.0
254,190.0,0.299,-0.4101,0.54505148858496,0.05,-1.75,-0.01,12.871283333333334,0.227514375459275,13.66,11.17,-0.6560166666666667,1.39799091462875,0.21,-4.77,-1546.0,0.0
255,190.0,0.299,-0.4034,0.5419322752752186,0.05,-1.75,-0.01,12.871350000000001,0.21735166684077645,13.65,12.25,-0.6526833333333334,1.3945353519369423,0.21,-4.77,-1545.0,0.0
256,190.0,0.299,-0.41225,0.5461381531296269,0.05,-1.75,-0.01,12.866433333333335,0.22529286202264415,13.64,12.03,-0.6512333333333333,1.3927751133676423,0.21,-4.77,-1544.0,0.0
257,190.0,0.299,-0.41025,0.5450711958214177,0.05,-1.76,-0.01,12.866416666666668,0.2243045115731656,13.62,11.74,-0.6386333333333334,1.377817028913551,0.21,-4.77,-1543.0,0.0
258,190.0,0.299,-0.4019333333333333,0.53883934707742,0.05,-1.74,-0.01,12.8739,0.2219411779671867,13.64,11.98,-0.6357666666666666,1.374504826505057,0.21,-4.77,-1542.0,0.0
259,190.0,0.299,-0.41115,0.5446803085886929,0.05,-1.77,-0.01,12.86975,0.23250706812456295,13.62,10.97,-0.6680333333333334,1.4121597374573867,0.21,-4.77,-1541.0,0.0
260,190.0,0.299,-0.37965,0.5280566104181862,0.05,-1.71,-0.01,12.88235,0.21102336901502283,13.66,12.27,-0.6547833333333334,1.397132032504195,0.21,-4.78,-1540.0,0.0
261,190.0,0.299,-0.3796833333333333,0.5255969494879834,0.05,-1.71,-0.01,12.877483333333334,0.22324477621151875,13.66,11.14,-0.6480833333333333,1.3894933054169607,0.21,-4.78,-1539.0,0.0
262,190.0,0.299,-0.36616666666666664,0.5184315361276179,0.04,-1.69,-0.01,12.881666666666666,0.21260108401361025,13.68,12.24,-0.6514666666666666,1.39372209724996,0.21,-4.78,-1538.0,0.0
263,190.0,0.299,-0.3825,0.5295741981872254,0.05,-1.72,-0.01,12.876883333333334,0.22559463932248006,13.64,11.17,-0.6609,1.4043682828195916,0.21,-4.77,-1537.0,0.0
264,190.0,0.299,-0.3807666666666667,0.5282895942389848,0.05,-1.7,-0.01,12.880933333333333,0.21715214477147815,13.64,12.22,-0.6731666666666666,1.418366752982281,0.21,-4.78,-1536.0,0.0
265,190.0,0.299,-0.38958333333333334,0.5329334133773614,0.05,-1.72,-0.01,12.87715,0.21754521530285997,13.63,11.97,-0.6671833333333334,1.4114516969691229,0.21,-4.77,-1535.0,0.0
266,190.0,0.299,-0.38084999999999997,0.5265328469318543,0.05,-1.71,-0.01,12.878,0.22605346036924068,13.65,11.12,-0.6511833333333333,1.3930583089528086,0.21,-4.78,-1534.0,0.0
267,190.0,0.299,-0.38261666666666666,0.5270578428139315,0.05,-1.7,-0.01,12.875683333333333,0.2199427753521453,13.65,12.08,-0.5758666666666666,1.3183872054881594,0.21,-4.77,-1533.0,0.0
268,190.0,0.299,-0.39496666666666663,0.5368926849450159,0.05,-1.73,-0.01,12.873183333333333,0.21325218376065422,13.64,12.06,-0.5757166666666667,1.3183918543152344,0.21,-4.77,-1532.0,0.0
269,190.0,0.299,-0.3955666666666667,0.5353388257164069,0.05,-1.72,-0.01,12.8765,0.21839699038451696,13.65,11.59,-0.5910833333333333,1.3283329554205587,0.21,-4.77,-1531.0,0.0
270,190.0,0.299,-0.38821666666666665,0.5323106023283217,0.05,-1.72,-0.01,12.879583333333333,0.21621341337305194,13.67,12.26,-0.6504166666666666,1.3920171860046993,0.21,-4.78,-1530.0,0.0
271,190.0,0.299,-0.37853333333333333,0.5242858396189337,0.05,-1.7,-0.01,12.874716666666666,0.23324291375498912,13.66,10.44,-0.57575,1.318766853613753,0.21,-4.78,-1529.0,0.0
272,190.0,0.299,-0.3807166666666667,0.5284762356135191,0.05,-1.71,-0.01,12.880866666666668,0.2101519814667755,13.62,12.25,-0.6531333333333333,1.3952754225349577,0.21,-4.78,-1528.0,0.0
273,190.0,0.299,-0.36991666666666667,0.5215280230760807,0.06,-1.69,-0.01,12.881883333333333,0.2094127723841529,13.64,12.27,-0.6531833333333333,1.3954610536698635,0.21,-4.78,-1527.0,0.0
274,190.0,0.299,-0.3677666666666667,0.52013932789487,0.05,-1.7,-0.01,12.882950000000001,0.20901102086909623,13.66,12.28,-0.6050666666666668,1.3414614643450482,0.21,-4.78,-1526.0,0.0
275,190.0,0.299,-0.37595,0.525342178814344,0.05,-1.7,-0.01,12.879366666666666,0.21461523335075303,13.66,12.11,-0.6089166666666667,1.34547432590084,0.21,-4.78,-1525.0,0.0
276,190.0,0.299,-0.36661666666666665,0.5184741190027538,0.06,-1.7,-0.01,12.884016666666666,0.21285569203478769,13.66,11.71,-0.64055,1.3809149410048696,0.21,-4.78,-1524.0,0.0
277,190.0,0.299,-0.3824166666666666,0.5291612978927454,0.05,-1.73,-0.01,12.878316666666667,0.21432426649254685,13.65,12.3,-0.6548833333333334,1.3971870092989744,0.21,-4.77,-1523.0,0.0
